Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM1432,Avocado,3.6,47.39,2026-07-25 21:27:02.740813,14,90
ATM1433,Avocado,3.38,52.87,2026-07-25 21:27:02.740816,11,100
ATM1434,Avocado,7.53,68.44,2026-07-25 21:27:02.740818,3,90
ATM1435,Avocado,4.67,56.42,2026-07-25 21:27:02.740821,10,97
ATM1436,Avocado,5.77,69.61,2026-07-25 21:27:02.740823,9,85
ATM1437,Avocado,4.11,63.47,2026-07-25 21:27:02.740825,13,90
ATM1438,Avocado,7.42,58.27,2026-07-25 21:27:02.740828,14,83
ATM1439,Avocado,5.41,67.81,2026-07-25 21:27:02.740830,12,89
ATM1440,Avocado,3.29,59.94,2026-07-25 21:27:02.740833,10,100
ATM1441,Avocado,4.23,63.0,2026-07-25 21:27:02.740835,6,94
ATM1442,Avocado,6.96,49.36,2026-07-25 21:27:02.740838,12,87
ATM1443,Avocado,4.26,69.07,2026-07-25 21:27:02.740840,14,80
ATM1444,Avocado,7.01,64.84,2026-07-25 21:27:02.740843,8,80
ATM1445,Avocado,4.43,52.91,2026-07-25 21:27:02.740845,15,83
ATM1446,Avocado,3.38,69.17,2026-07-25 21:27:02.740848,15,92
ATM1447,Avocado,7.69,40.17,2026-07-25 21:27:02.740850,14,99
ATM1448,Avocado,4.2,49.83,2026-07-25 21:27:02.740852,7,89
ATM1449,Avocado,3.94,56.7,2026-07-25 21:27:02.740855,14,91
ATM1450,Avocado,7.63,47.92,2026-07-25 21:27:02.740857,8,86
ATM1451,Avocado,5.23,48.88,2026-07-25 21:27:02.740860,11,98
ATM1452,Avocado,6.84,67.42,2026-07-25 21:27:02.740862,2,100
ATM1453,Avocado,3.77,45.98,2026-07-25 21:27:02.740864,14,84
ATM1454,Avocado,5.79,46.44,2026-07-25 21:27:02.740867,8,95
ATM1455,Avocado,4.97,55.66,2026-07-25 21:27:02.740869,9,89
ATM1456,Avocado,5.27,48.18,2026-07-25 21:27:02.740872,14,89
ATM1457,Avocado,4.02,49.43,2026-07-25 21:27:02.740874,3,91
ATM1458,Avocado,5.47,68.6,2026-07-25 21:27:02.740877,12,85
ATM1459,Avocado,4.98,69.98,2026-07-25 21:27:02.740879,7,100
ATM1460,Avocado,6.25,43.81,2026-07-25 21:27:02.740882,5,100
ATM1461,Avocado,3.83,48.65,2026-07-25 21:27:02.740884,3,99
ATM1462,Avocado,6.5,51.11,2026-07-25 21:27:02.740887,7,99
ATM1463,Avocado,2.66,61.63,2026-07-25 21:27:02.740889,7,96
ATM1464,Avocado,3.23,58.93,2026-07-25 21:27:02.740892,12,87
ATM1465,Avocado,6.5,40.2,2026-07-25 21:27:02.740894,5,97
ATM1466,Avocado,6.51,46.86,2026-07-25 21:27:02.740897,2,89
ATM1467,Avocado,7.52,68.86,2026-07-25 21:27:02.740899,14,91
ATM1468,Avocado,6.13,49.16,2026-07-25 21:27:02.740901,8,89
ATM1469,Avocado,5.8,56.57,2026-07-25 21:27:02.740904,10,92
ATM1470,Avocado,2.06,53.54,2026-07-25 21:27:02.740906,11,97
ATM1471,Avocado,7.37,47.02,2026-07-25 21:27:02.740909,8,92
ATM1472,Avocado,7.01,57.01,2026-07-25 21:27:02.740911,9,98
ATM1473,Avocado,7.6,43.22,2026-07-25 21:27:02.740914,10,97
ATM1474,Avocado,4.49,43.75,2026-07-25 21:27:02.740916,5,85
ATM1475,Avocado,7.79,48.18,2026-07-25 21:27:02.740919,12,83
ATM1476,Avocado,4.7,56.6,2026-07-25 21:27:02.740921,12,99
ATM1477,Avocado,4.58,51.57,2026-07-25 21:27:02.740924,14,81
ATM1478,Avocado,2.81,69.37,2026-07-25 21:27:02.740926,15,90
ATM1479,Avocado,2.58,50.26,2026-07-25 21:27:02.740929,11,90
ATM1480,Avocado,2.68,55.57,2026-07-25 21:27:02.740931,10,85
ATM1481,Avocado,4.39,59.75,2026-07-25 21:27:02.740934,11,97
ATM1482,Avocado,6.98,53.04,2026-07-25 21:27:02.740936,10,86
ATM1483,Avocado,2.55,57.83,2026-07-25 21:27:02.740938,14,94
ATM1484,Avocado,6.52,65.32,2026-07-25 21:27:02.740941,9,83
ATM1485,Avocado,2.82,69.91,2026-07-25 21:27:02.740943,5,93
ATM1486,Avocado,4.29,67.14,2026-07-25 21:27:02.740946,14,95
ATM1487,Avocado,6.68,54.65,2026-07-25 21:27:02.740948,13,97
ATM1488,Avocado,7.49,49.25,2026-07-25 21:27:02.740951,5,87
ATM1489,Avocado,4.5,68.79,2026-07-25 21:27:02.740953,15,87
ATM1490,Avocado,4.01,67.21,2026-07-25 21:27:02.740955,14,88
ATM1491,Avocado,7.11,61.2,2026-07-25 21:27:02.740958,14,99
ATM1492,Avocado,3.18,55.86,2026-07-25 21:27:02.740960,9,81
ATM1493,Avocado,3.07,52.35,2026-07-25 21:27:02.740963,2,100
ATM1494,Avocado,6.67,44.68,2026-07-25 21:27:02.740965,5,93
ATM1495,Avocado,3.08,69.37,2026-07-25 21:27:02.740968,7,84
ATM1496,Avocado,2.44,64.19,2026-07-25 21:27:02.740970,6,100
ATM1497,Avocado,4.37,52.08,2026-07-25 21:27:02.740972,7,92
ATM1498,Avocado,3.84,62.3,2026-07-25 21:27:02.740975,3,83
ATM1499,Avocado,7.92,46.42,2026-07-25 21:27:02.740979,6,96
ATM1500,Avocado,5.73,59.41,2026-07-25 21:27:02.740982,5,81
ATM1501,Avocado,6.65,65.11,2026-07-25 21:27:02.740984,11,80
ATM1502,Avocado,6.14,50.24,2026-07-25 21:27:02.740987,15,87
ATM1503,Avocado,5.31,56.17,2026-07-25 21:27:02.740989,13,97
ATM1504,Avocado,5.0,64.51,2026-07-25 21:27:02.740992,1,83
ATM1505,Avocado,2.32,66.54,2026-07-25 21:27:02.740994,9,99
ATM1506,Avocado,4.23,52.67,2026-07-25 21:27:02.740996,13,84
ATM1507,Avocado,6.39,62.92,2026-07-25 21:27:02.740999,13,98
ATM1508,Avocado,4.49,59.97,2026-07-25 21:27:02.741001,14,90
ATM1509,Avocado,4.63,61.05,2026-07-25 21:27:02.741004,15,87
ATM1510,Avocado,7.0,64.71,2026-07-25 21:27:02.741006,11,86
ATM1511,Avocado,6.46,42.08,2026-07-25 21:27:02.741008,8,87
ATM1512,Avocado,3.94,61.39,2026-07-25 21:27:02.741011,13,81
ATM1513,Avocado,6.11,65.68,2026-07-25 21:27:02.741013,12,86
ATM1514,Avocado,7.78,54.59,2026-07-25 21:27:02.741016,4,85
ATM1515,Avocado,3.03,58.36,2026-07-25 21:27:02.741018,8,96
ATM1516,Avocado,7.25,63.85,2026-07-25 21:27:02.741021,10,93
ATM1517,Avocado,2.14,52.45,2026-07-25 21:27:02.741023,3,83
ATM1518,Avocado,2.73,44.15,2026-07-25 21:27:02.741026,2,97
ATM1519,Avocado,7.52,60.16,2026-07-25 21:27:02.741028,5,83
ATM1520,Avocado,2.15,47.87,2026-07-25 21:27:02.741031,15,99
ATM1521,Avocado,7.29,69.92,2026-07-25 21:27:02.741033,11,89
ATM1522,Avocado,2.19,49.81,2026-07-25 21:27:02.741036,4,81
ATM1523,Avocado,3.6,44.48,2026-07-25 21:27:02.741038,10,83
ATM1524,Avocado,2.04,45.53,2026-07-25 21:27:02.741040,7,83
ATM1525,Avocado,4.98,55.53,2026-07-25 21:27:02.741043,9,92
ATM1526,Avocado,6.59,48.63,2026-07-25 21:27:02.741045,9,80
ATM1527,Avocado,7.71,61.71,2026-07-25 21:27:02.741048,3,85
ATM1528,Avocado,2.67,63.86,2026-07-25 21:27:02.741050,14,85
ATM1529,Avocado,4.94,50.93,2026-07-25 21:27:02.741052,6,81
ATM1530,Avocado,3.35,56.58,2026-07-25 21:27:02.741055,1,88
ATM1531,Avocado,3.55,61.94,2026-07-25 21:27:02.741058,4,98
ATM1532,Avocado,4.09,50.32,2026-07-25 21:27:02.741060,6,88
ATM1533,Avocado,4.41,66.46,2026-07-25 21:27:02.741062,2,98
ATM1534,Avocado,2.93,60.87,2026-07-25 21:27:02.741065,7,94
ATM1535,Avocado,2.17,48.38,2026-07-25 21:27:02.741067,5,85
ATM1536,Avocado,7.58,40.0,2026-07-25 21:27:02.741070,11,87
ATM1537,Avocado,7.46,59.7,2026-07-25 21:27:02.741072,13,89
ATM1538,Avocado,7.38,68.34,2026-07-25 21:27:02.741075,1,97
ATM1539,Avocado,2.5,63.0,2026-07-25 21:27:02.741077,7,83
ATM1540,Avocado,4.21,45.05,2026-07-25 21:27:02.741079,13,88
ATM1541,Avocado,7.9,45.47,2026-07-25 21:27:02.741082,1,96
ATM1542,Avocado,3.09,50.67,2026-07-25 21:27:02.741084,6,94
ATM1543,Avocado,5.7,41.18,2026-07-25 21:27:02.741087,14,100
ATM1544,Avocado,3.28,64.35,2026-07-25 21:27:02.741089,13,89
ATM1545,Avocado,4.59,46.61,2026-07-25 21:27:02.741092,2,93
ATM1546,Avocado,3.88,64.99,2026-07-25 21:27:02.741094,13,88
ATM1547,Avocado,6.28,47.05,2026-07-25 21:27:02.741097,1,99
ATM1548,Avocado,3.26,48.26,2026-07-25 21:27:02.741099,2,92
ATM1549,Avocado,4.26,64.99,2026-07-25 21:27:02.741101,7,95
ATM1550,Avocado,2.52,66.59,2026-07-25 21:27:02.741104,1,84
ATM1551,Avocado,4.55,64.96,2026-07-25 21:27:02.741106,10,89
ATM1552,Avocado,5.18,52.37,2026-07-25 21:27:02.741109,5,90
ATM1553,Avocado,2.4,68.54,2026-07-25 21:27:02.741111,15,88
ATM1554,Avocado,6.82,61.75,2026-07-25 21:27:02.741114,6,96
ATM1555,Avocado,3.95,46.2,2026-07-25 21:27:02.741116,3,85
ATM1556,Avocado,3.11,69.36,2026-07-25 21:27:02.741118,6,96
ATM1557,Avocado,3.82,68.75,2026-07-25 21:27:02.741121,9,96
ATM1558,Avocado,3.26,57.17,2026-07-25 21:27:02.741123,13,83
ATM1559,Avocado,2.95,51.18,2026-07-25 21:27:02.741126,9,86
ATM1560,Avocado,6.51,47.13,2026-07-25 21:27:02.741128,3,87
ATM1561,Avocado,2.08,44.32,2026-07-25 21:27:02.741130,5,97
ATM1562,Avocado,4.13,45.03,2026-07-25 21:27:02.741133,6,85
ATM1563,Avocado,3.97,42.27,2026-07-25 21:27:02.741135,15,89
ATM1564,Avocado,4.33,68.15,2026-07-25 21:27:02.741138,9,81
ATM1565,Avocado,4.52,61.76,2026-07-25 21:27:02.741140,5,97
ATM1566,Avocado,5.86,59.58,2026-07-25 21:27:02.741143,13,96
ATM1567,Avocado,7.44,42.36,2026-07-25 21:27:02.741145,5,90
ATM1568,Avocado,4.62,54.99,2026-07-25 21:27:02.741148,1,95
ATM1569,Avocado,3.34,49.47,2026-07-25 21:27:02.741150,4,82
ATM1570,Avocado,7.38,49.94,2026-07-25 21:27:02.741153,11,85
ATM1571,Avocado,6.52,43.81,2026-07-25 21:27:02.741155,8,86
ATM1572,Avocado,7.3,46.83,2026-07-25 21:27:02.741158,13,80
ATM1573,Avocado,3.11,43.8,2026-07-25 21:27:02.741160,8,99
ATM1574,Avocado,6.72,53.1,2026-07-25 21:27:02.741162,14,88
ATM1575,Avocado,3.2,51.99,2026-07-25 21:27:02.741165,2,92
ATM1576,Avocado,5.11,51.49,2026-07-25 21:27:02.741167,4,98
ATM1577,Avocado,3.33,65.87,2026-07-25 21:27:02.741170,11,91
ATM1578,Avocado,3.65,63.26,2026-07-25 21:27:02.741172,1,92
ATM1579,Avocado,2.8,51.97,2026-07-25 21:27:02.741175,1,82
ATM1580,Avocado,2.95,66.7,2026-07-25 21:27:02.741177,15,83
ATM1581,Avocado,7.07,64.06,2026-07-25 21:27:02.741180,5,97
ATM1582,Avocado,6.8,50.23,2026-07-25 21:27:02.741182,5,98
ATM1583,Avocado,5.28,50.07,2026-07-25 21:27:02.741184,2,82
ATM1584,Avocado,7.99,41.0,2026-07-25 21:27:02.741187,6,92
ATM1585,Avocado,2.74,43.79,2026-07-25 21:27:02.741189,14,97
ATM1586,Avocado,2.32,59.34,2026-07-25 21:27:02.741192,1,99
ATM1587,Avocado,4.36,48.67,2026-07-25 21:27:02.741194,1,85
ATM1588,Avocado,5.87,65.12,2026-07-25 21:27:02.741197,15,87
ATM1589,Avocado,3.07,52.3,2026-07-25 21:27:02.741199,5,88
ATM1590,Avocado,4.66,47.17,2026-07-25 21:27:02.741201,6,98
ATM1591,Avocado,5.69,40.42,2026-07-25 21:27:02.741204,13,99
ATM1592,Avocado,6.2,59.5,2026-07-25 21:27:02.741206,14,90
ATM1593,Avocado,3.11,68.4,2026-07-25 21:27:02.741209,14,100
ATM1594,Avocado,4.45,54.66,2026-07-25 21:27:02.741211,13,88
ATM1595,Avocado,7.94,59.24,2026-07-25 21:27:02.741214,11,88
ATM1596,Avocado,6.76,55.99,2026-07-25 21:27:02.741216,13,92
ATM1597,Avocado,6.36,68.14,2026-07-25 21:27:02.741219,6,85
ATM1598,Avocado,5.02,65.95,2026-07-25 21:27:02.741221,5,95
ATM1599,Avocado,7.45,65.51,2026-07-25 21:27:02.741223,1,100
ATM1600,Avocado,4.75,49.67,2026-07-25 21:27:02.741226,5,97
ATM1601,Avocado,2.48,48.36,2026-07-25 21:27:02.741228,11,83
ATM1602,Avocado,6.12,69.51,2026-07-25 21:27:02.741231,10,83
ATM1603,Avocado,6.98,62.82,2026-07-25 21:27:02.741233,9,100
ATM1604,Avocado,3.5,59.86,2026-07-25 21:27:02.741236,10,93
ATM1605,Avocado,4.29,57.36,2026-07-25 21:27:02.741238,5,94
ATM1606,Avocado,2.02,67.65,2026-07-25 21:27:02.741240,7,83
ATM1607,Avocado,2.63,58.82,2026-07-25 21:27:02.741243,3,86
ATM1608,Avocado,4.3,59.08,2026-07-25 21:27:02.741245,6,85
ATM1609,Avocado,2.2,51.22,2026-07-25 21:27:02.741248,8,88
ATM1610,Avocado,3.11,55.72,2026-07-25 21:27:02.741250,15,96
ATM1611,Avocado,4.4,59.12,2026-07-25 21:27:02.741253,12,99
ATM1612,Avocado,3.44,53.71,2026-07-25 21:27:02.741255,1,93
ATM1613,Avocado,6.08,60.77,2026-07-25 21:27:02.741258,10,89
ATM1614,Avocado,3.25,55.04,2026-07-25 21:27:02.741260,3,85
ATM1615,Avocado,7.2,60.67,2026-07-25 21:27:02.741263,8,99
ATM1616,Avocado,6.89,59.26,2026-07-25 21:27:02.741265,12,86
ATM1617,Avocado,2.29,43.23,2026-07-25 21:27:02.741268,1,88
ATM1618,Avocado,7.8,67.51,2026-07-25 21:27:02.741270,5,94
ATM1619,Avocado,2.47,42.65,2026-07-25 21:27:02.741273,12,84
ATM1620,Avocado,7.16,66.38,2026-07-25 21:27:02.741275,3,99
ATM1621,Avocado,5.64,43.73,2026-07-25 21:27:02.741278,6,97
ATM1622,Avocado,6.58,67.52,2026-07-25 21:27:02.741280,6,87
ATM1623,Avocado,4.78,42.0,2026-07-25 21:27:02.741283,5,98
ATM1624,Avocado,6.31,60.01,2026-07-25 21:27:02.741285,6,91
ATM1625,Avocado,6.38,40.12,2026-07-25 21:27:02.741287,15,81
ATM1626,Avocado,5.79,67.91,2026-07-25 21:27:02.741290,11,93
ATM1627,Avocado,6.61,44.01,2026-07-25 21:27:02.741292,1,89
ATM1628,Avocado,5.18,68.62,2026-07-25 21:27:02.741295,1,90
ATM1629,Avocado,6.9,55.65,2026-07-25 21:27:02.741297,11,85
ATM1630,Avocado,5.22,60.01,2026-07-25 21:27:02.741300,4,88
ATM1631,Avocado,5.95,52.83,2026-07-25 21:27:02.741302,12,84
ATM1632,Avocado,6.53,53.55,2026-07-25 21:27:02.741304,3,93
ATM1633,Avocado,6.48,55.09,2026-07-25 21:27:02.741307,13,86
ATM1634,Avocado,4.47,53.17,2026-07-25 21:27:02.741309,8,91
ATM1635,Avocado,6.32,65.4,2026-07-25 21:27:02.741312,13,97
ATM1636,Avocado,7.71,47.15,2026-07-25 21:27:02.741317,4,85
ATM1637,Avocado,5.92,66.17,2026-07-25 21:27:02.741320,1,100
ATM1638,Avocado,4.25,42.59,2026-07-25 21:27:02.741322,5,98
ATM1639,Avocado,3.94,67.22,2026-07-25 21:27:02.741325,13,83
ATM1640,Avocado,7.26,49.61,2026-07-25 21:27:02.741327,14,96
ATM1641,Avocado,2.39,66.86,2026-07-25 21:27:02.741330,7,91
ATM1642,Avocado,4.2,42.44,2026-07-25 21:27:02.741332,15,100
ATM1643,Avocado,7.45,60.8,2026-07-25 21:27:02.741335,13,89
ATM1644,Avocado,3.04,45.15,2026-07-25 21:27:02.741337,3,89
ATM1645,Avocado,5.11,59.83,2026-07-25 21:27:02.741340,13,93
ATM1646,Avocado,6.07,52.8,2026-07-25 21:27:02.741342,6,93
ATM1647,Avocado,4.51,60.61,2026-07-25 21:27:02.741344,14,83
ATM1648,Avocado,5.33,41.28,2026-07-25 21:27:02.741347,11,97
ATM1649,Avocado,5.61,57.33,2026-07-25 21:27:02.741349,15,85
ATM1650,Avocado,4.03,65.34,2026-07-25 21:27:02.741352,1,97
ATM1651,Avocado,4.74,50.37,2026-07-25 21:27:02.741354,1,92
ATM1652,Avocado,7.6,46.02,2026-07-25 21:27:02.741357,3,92
ATM1653,Avocado,2.17,50.2,2026-07-25 21:27:02.741359,10,91
ATM1654,Avocado,2.93,56.42,2026-07-25 21:27:02.741362,11,88
ATM1655,Avocado,2.81,69.77,2026-07-25 21:27:02.741364,14,95
ATM1656,Avocado,2.01,40.53,2026-07-25 21:27:02.741367,13,91
ATM1657,Avocado,7.21,50.71,2026-07-25 21:27:02.741369,12,87
ATM1658,Avocado,7.02,60.53,2026-07-25 21:27:02.741371,15,83
ATM1659,Avocado,5.74,62.91,2026-07-25 21:27:02.741374,1,92
ATM1660,Avocado,3.64,61.92,2026-07-25 21:27:02.741376,10,98
ATM1661,Avocado,6.77,43.0,2026-07-25 21:27:02.741379,15,98
ATM1662,Avocado,2.62,48.46,2026-07-25 21:27:02.741381,14,100
ATM1663,Avocado,7.46,54.82,2026-07-25 21:27:02.741384,7,81
ATM1664,Avocado,2.23,56.48,2026-07-25 21:27:02.741386,7,83
ATM1665,Avocado,3.98,63.42,2026-07-25 21:27:02.741389,4,99
ATM1666,Avocado,6.56,68.53,2026-07-25 21:27:02.741391,9,87
ATM1667,Avocado,4.12,66.12,2026-07-25 21:27:02.741393,12,100
ATM1668,Avocado,4.3,55.66,2026-07-25 21:27:02.741396,3,89
ATM1669,Avocado,7.19,46.69,2026-07-25 21:27:02.741399,15,81
ATM1670,Avocado,2.7,64.52,2026-07-25 21:27:02.741401,8,98
ATM1671,Avocado,3.95,65.58,2026-07-25 21:27:02.741403,11,88
ATM1672,Avocado,7.83,62.48,2026-07-25 21:27:02.741406,3,99
ATM1673,Avocado,6.35,51.38,2026-07-25 21:27:02.741408,10,91
ATM1674,Avocado,3.36,66.38,2026-07-25 21:27:02.741411,1,95
ATM1675,Avocado,5.85,59.37,2026-07-25 21:27:02.741413,14,96
ATM1676,Avocado,4.04,55.74,2026-07-25 21:27:02.741416,1,93
ATM1677,Avocado,4.48,54.57,2026-07-25 21:27:02.741418,10,86
ATM1678,Avocado,5.25,51.38,2026-07-25 21:27:02.741421,13,88
ATM1679,Avocado,2.46,46.74,2026-07-25 21:27:02.741423,12,91
ATM1680,Avocado,4.96,51.95,2026-07-25 21:27:02.741425,13,96
ATM1681,Avocado,6.8,49.39,2026-07-25 21:27:02.741428,12,81
ATM1682,Avocado,2.56,59.55,2026-07-25 21:27:02.741430,3,95
ATM1683,Avocado,3.03,44.99,2026-07-25 21:27:02.741433,9,89
ATM1684,Avocado,6.51,51.54,2026-07-25 21:27:02.741435,1,94
ATM1685,Avocado,3.16,56.24,2026-07-25 21:27:02.741437,5,87
ATM1686,Avocado,5.66,40.04,2026-07-25 21:27:02.741440,6,90
ATM1687,Avocado,3.29,62.83,2026-07-25 21:27:02.741442,7,100
ATM1688,Avocado,3.25,58.33,2026-07-25 21:27:02.741445,12,87
ATM1689,Avocado,7.55,57.83,2026-07-25 21:27:02.741447,3,84
ATM1690,Avocado,6.96,63.66,2026-07-25 21:27:02.741450,7,83
ATM1691,Avocado,2.05,58.2,2026-07-25 21:27:02.741452,7,80
ATM1692,Avocado,3.38,67.03,2026-07-25 21:27:02.741455,5,90
ATM1693,Avocado,4.67,41.2,2026-07-25 21:27:02.741457,6,84
ATM1694,Avocado,6.57,54.69,2026-07-25 21:27:02.741459,9,89
ATM1695,Avocado,2.57,63.46,2026-07-25 21:27:02.741462,12,100
ATM1696,Avocado,3.37,69.67,2026-07-25 21:27:02.741464,11,81
ATM1697,Avocado,2.66,63.19,2026-07-25 21:27:02.741467,2,97
ATM1698,Avocado,5.11,52.84,2026-07-25 21:27:02.741469,4,88
ATM1699,Avocado,3.74,40.45,2026-07-25 21:27:02.741472,12,84
ATM1700,Avocado,7.05,59.87,2026-07-25 21:27:02.741474,9,92
ATM1701,Avocado,5.21,68.35,2026-07-25 21:27:02.741476,14,99
ATM1702,Avocado,5.92,66.45,2026-07-25 21:27:02.741479,2,95
ATM1703,Avocado,2.47,64.27,2026-07-25 21:27:02.741482,8,85
ATM1704,Avocado,3.83,51.03,2026-07-25 21:27:02.741484,1,90
ATM1705,Avocado,6.04,63.51,2026-07-25 21:27:02.741486,13,99
ATM1706,Avocado,7.41,66.83,2026-07-25 21:27:02.741489,11,92
ATM1707,Avocado,5.88,48.59,2026-07-25 21:27:02.741491,10,85
ATM1708,Avocado,3.88,68.93,2026-07-25 21:27:02.741494,11,92
ATM1709,Avocado,5.59,64.91,2026-07-25 21:27:02.741496,9,98
ATM1710,Avocado,5.85,61.96,2026-07-25 21:27:02.741499,9,93
ATM1711,Avocado,3.33,41.88,2026-07-25 21:27:02.741501,2,98
ATM1712,Avocado,7.51,57.15,2026-07-25 21:27:02.741504,11,88
ATM1713,Avocado,4.87,46.73,2026-07-25 21:27:02.741506,3,81
ATM1714,Avocado,3.64,40.91,2026-07-25 21:27:02.741508,10,87
ATM1715,Avocado,5.3,46.26,2026-07-25 21:27:02.741511,15,80
ATM1716,Avocado,5.77,49.78,2026-07-25 21:27:02.741513,12,87
ATM1717,Avocado,6.31,54.59,2026-07-25 21:27:02.741516,12,88
ATM1718,Avocado,3.46,67.79,2026-07-25 21:27:02.741518,14,100
ATM1719,Avocado,5.32,64.87,2026-07-25 21:27:02.741521,5,81
ATM1720,Avocado,3.58,44.21,2026-07-25 21:27:02.741523,9,90
ATM1721,Avocado,6.25,55.08,2026-07-25 21:27:02.741526,15,81
ATM1722,Avocado,2.01,40.58,2026-07-25 21:27:02.741528,12,82
ATM1723,Avocado,5.52,56.93,2026-07-25 21:27:02.741530,1,86
ATM1724,Avocado,6.87,41.55,2026-07-25 21:27:02.741533,4,95
ATM1725,Avocado,5.58,43.41,2026-07-25 21:27:02.741535,11,83
ATM1726,Avocado,6.96,63.7,2026-07-25 21:27:02.741538,4,85
ATM1727,Avocado,7.73,60.06,2026-07-25 21:27:02.741540,3,98
ATM1728,Avocado,2.78,47.06,2026-07-25 21:27:02.741543,12,94
ATM1729,Avocado,6.34,66.69,2026-07-25 21:27:02.741545,3,91
ATM1730,Avocado,6.96,64.27,2026-07-25 21:27:02.741548,14,84
ATM1731,Avocado,3.1,49.11,2026-07-25 21:27:02.741550,7,99
ATM1732,Avocado,2.01,64.13,2026-07-25 21:27:02.741552,3,97
ATM1733,Avocado,2.01,59.8,2026-07-25 21:27:02.741555,12,100
ATM1734,Avocado,2.08,40.26,2026-07-25 21:27:02.741557,11,87
ATM1735,Avocado,6.73,45.65,2026-07-25 21:27:02.741560,1,90
ATM1736,Avocado,2.62,43.52,2026-07-25 21:27:02.741562,8,87
ATM1737,Avocado,5.67,41.08,2026-07-25 21:27:02.741565,5,85
ATM1738,Avocado,7.07,43.68,2026-07-25 21:27:02.741567,12,93
ATM1739,Avocado,5.09,43.28,2026-07-25 21:27:02.741570,6,90
ATM1740,Avocado,6.27,65.28,2026-07-25 21:27:02.741572,10,94
ATM1741,Avocado,3.01,64.86,2026-07-25 21:27:02.741574,2,83
ATM1742,Avocado,4.0,43.29,2026-07-25 21:27:02.741577,9,83
ATM1743,Avocado,6.6,43.95,2026-07-25 21:27:02.741579,7,95
ATM1744,Avocado,2.95,48.89,2026-07-25 21:27:02.741582,3,86
ATM1745,Avocado,7.63,41.56,2026-07-25 21:27:02.741584,10,85
ATM1746,Avocado,2.91,66.32,2026-07-25 21:27:02.741587,6,100
ATM1747,Avocado,3.73,41.51,2026-07-25 21:27:02.741589,14,96
ATM1748,Avocado,2.61,56.24,2026-07-25 21:27:02.741591,7,80
ATM1749,Avocado,5.67,50.54,2026-07-25 21:27:02.741594,13,81
ATM1750,Avocado,7.99,53.38,2026-07-25 21:27:02.741596,8,86
ATM1751,Avocado,7.0,50.65,2026-07-25 21:27:02.741599,13,88
ATM1752,Avocado,5.18,51.96,2026-07-25 21:27:02.741601,10,88
ATM1753,Avocado,7.59,67.94,2026-07-25 21:27:02.741604,9,94
ATM1754,Avocado,6.37,66.58,2026-07-25 21:27:02.741606,12,96
ATM1755,Avocado,7.33,62.36,2026-07-25 21:27:02.741608,15,95
ATM1756,Avocado,3.24,49.18,2026-07-25 21:27:02.741611,11,85
ATM1757,Avocado,4.39,44.9,2026-07-25 21:27:02.741613,14,94
ATM1758,Avocado,5.51,52.61,2026-07-25 21:27:02.741616,9,97
ATM1759,Avocado,6.68,40.08,2026-07-25 21:27:02.741618,3,88
ATM1760,Avocado,6.49,66.74,2026-07-25 21:27:02.741621,6,99
ATM1761,Avocado,7.0,69.15,2026-07-25 21:27:02.741623,14,94
ATM1762,Avocado,2.57,66.76,2026-07-25 21:27:02.741626,9,95
ATM1763,Avocado,3.59,61.77,2026-07-25 21:27:02.741628,13,97
ATM1764,Avocado,2.44,56.92,2026-07-25 21:27:02.741630,9,97
ATM1765,Avocado,2.9,59.52,2026-07-25 21:27:02.741633,15,81
ATM1766,Avocado,6.94,63.04,2026-07-25 21:27:02.741635,8,90
ATM1767,Avocado,4.57,50.98,2026-07-25 21:27:02.741638,8,96
ATM1768,Avocado,6.37,57.81,2026-07-25 21:27:02.741640,10,91
ATM1769,Avocado,4.5,52.49,2026-07-25 21:27:02.741643,8,95
ATM1770,Avocado,2.65,46.62,2026-07-25 21:27:02.741645,13,87
ATM1771,Avocado,7.51,43.81,2026-07-25 21:27:02.741648,7,86
ATM1772,Avocado,6.2,68.42,2026-07-25 21:27:02.741652,4,95
ATM1773,Avocado,2.5,61.73,2026-07-25 21:27:02.741655,7,92
ATM1774,Avocado,3.5,46.86,2026-07-25 21:27:02.741657,15,90
ATM1775,Avocado,7.33,68.27,2026-07-25 21:27:02.741659,13,91
ATM1776,Avocado,7.5,51.18,2026-07-25 21:27:02.741662,5,88
ATM1777,Avocado,2.17,45.34,2026-07-25 21:27:02.741664,5,84
ATM1778,Avocado,7.96,64.53,2026-07-25 21:27:02.741667,11,83
ATM1779,Avocado,6.25,52.58,2026-07-25 21:27:02.741669,12,89
ATM1780,Avocado,3.69,43.72,2026-07-25 21:27:02.741672,2,82
ATM1781,Avocado,5.28,46.99,2026-07-25 21:27:02.741674,5,80
ATM1782,Avocado,4.35,55.65,2026-07-25 21:27:02.741677,12,80
ATM1783,Avocado,5.53,44.67,2026-07-25 21:27:02.741679,13,80
ATM1784,Avocado,6.77,67.42,2026-07-25 21:27:02.741681,15,87
ATM1785,Avocado,7.21,64.66,2026-07-25 21:27:02.741684,6,88
ATM1786,Avocado,4.82,57.18,2026-07-25 21:27:02.741686,6,84
ATM1787,Avocado,5.83,45.91,2026-07-25 21:27:02.741689,10,93
ATM1788,Avocado,7.53,60.78,2026-07-25 21:27:02.741691,3,94
ATM1789,Avocado,5.15,61.38,2026-07-25 21:27:02.741694,15,96
